Name,Type,Degree,Strength,Betweenness,Closeness,EV_linear,EV_log exp,EV_max
Concordia Sozialprojekte Gemeinnützige Privatstiftung,Organization,2,2,7.22426506176929E-14,0.181190444393819,7.2547952819849E-06,0.0018264979738683,2.58017490939184E-06
Conde Nast Holdings Limited,Organization,4,4,1.31406302233034E-12,0.212876907031906,0.0013812854741972,0.0017319768030176,0.0020016941747401
Confederación Empresarial Navarra,Organization,2,2,4.40361877140838E-15,0.178744410604546,2.62762621062122E-06,0,3.14542064428369E-07
Confederación Empresarial de la Comunidad Valenciana,Organization,1,1,0,0.18871861167249,2.98333852962245E-05,5.36985810974304E-06,1.70107165640828E-05
Confederación Española de Organizaciones Empresariales,Organization,16,22,7.11199305265478E-12,0.249074004081941,0.003207826112125,0.0181811237370603,9.64516442516631E-05
Confederación Española de Pesca,Organization,2,2,9.10463489220983E-14,0.178774890130758,1.42874214587553E-06,0.0004902378652763,2.99814757540198E-07
Confederatia Nationala Sindicala Cartel ALFA,Organization,2,2,3.28229537506619E-15,0.191418731067679,0.0013319890774319,0,7.89413975834302E-06
Confederatia Sindicala Nationala MERIDIAN,Organization,2,2,3.28229537506619E-15,0.191418731067679,0.0013319890774319,0,7.89413975834302E-06
Confederation of British Industry,Organization,5,5,6.87787423356303E-13,0.193792587738092,1.83311866315636E-05,0.0037567174079009,4.84908178655252E-06
Confederation of Danish Employers,Organization,7,8,8.81000212434588E-13,0.201580129521679,0.0018082204777494,0.0056297144255278,0.0001537243568056
Confederation of Danish Industry,Organization,12,16,2.88114955446647E-12,0.23321772717621,0.0028915837819299,0.0158364400733361,0.0001890174624089
Confederation of European Paper Industries,Organization,34,36,1.87334651790135E-11,0.257441987655286,0.0010900704891071,0.0136972525617485,0.0001477752336946
Confederation of European Security Services,Organization,1,1,0,0.207432122525699,6.50133877473652E-05,1.7537046041538E-17,1.38226997690377E-05
Confederation of European Waste-to-Energy Plants,Organization,4,4,2.85712266407646E-13,0.204370054669986,5.0545406170526E-05,0.0019883354011394,4.6817326149095E-06
Confederation of Family Organisations in the European Union,Organization,7,7,1.89602534498174E-12,0.226622910873773,0.000229788458774,1.21030957968743E-05,6.37360371690883E-05
Confederation of Finnish Industries EK,Organization,17,20,7.3756125673676E-12,0.222590015537391,0.0027739683755506,0.0189695297097061,2.62110758257214E-05
Confederation of Free Trade Unions of Ukraine,Organization,2,2,8.82824992828396E-16,0.208632963375033,0.0019631549322885,0,2.55804969273177E-05
Confederation of Norwegian Enterprise,Organization,4,4,5.54772298085419E-13,0.24434039217348,0.002160735078606,0.0010013585735962,1.4633234594604E-05
Confederation of Swedish Enterprise,Organization,26,31,1.14143039460044E-11,0.257309876281529,0.005586809312375,0.0219360361623963,0.000278251612712
Confederation of the German Textile and Fashion Industry,Organization,2,2,1.39919887155703E-13,0.194718580365208,0.0013289640630934,0.0040314792464038,0.0019893571496148
Confederazione Cooperative Italiane,Organization,2,2,7.88938625141985E-14,0.183091883310181,2.32312847175971E-06,0.0008998755527249,3.31541443463982E-07
Confederazione Generale Italiana del Lavoro,Organization,11,12,1.27417796844622E-12,0.229902815848492,0.007349475608289,0.0057776252035581,5.7109514892597E-05
Confederazione Generale dell'Agricoltura Italiana,Organization,4,7,2.76617787928901E-13,0.18635221497766,9.03369248141661E-06,0.0020690347756968,1.7441125198721E-06
Confederazione Generale dell'Industria Italiana,Organization,30,46,1.89219911180055E-11,0.260130601012778,0.00192069288517,0.0584166452159127,0.0002877748895147
Confederazione Italiana Sindacati Lavoratori,Organization,2,2,1.04323049581089E-14,0.205316052305967,0.0011569709004982,0.0001481742779456,1.34945599321653E-05
Confederazione Nazionale Coldiretti,Organization,13,21,3.29757329706563E-12,0.206747877842615,0.0001002725743207,0.0089419524132286,7.2897706350837E-06
Confederazione Nazionale dell'Artigianato e della Piccola e Media Impresa,Organization,2,2,3.96913429043532E-15,0.193561651882747,0.0014419897401901,1.6451896540516E-05,7.89413976292951E-06
Confederação Nacional das Cooperativas Agrícolas e do Crédito Agrícola de Portugal,Organization,1,1,0,0.180721947550283,2.67016177495102E-06,0.000397039193353,5.91641355988717E-07
Confederação da Agricultura e Pecuária do Brasil,Organization,1,1,0,0.192360618823235,3.64417163106604E-05,0,1.96678699908898E-06
Confederação do Comércio e Serviços de Portugal,Organization,2,2,3.08394634347719E-15,0.192235566705283,0.001591943956953,2.57889123518989E-13,7.89416187788274E-06
Confederação dos Agricultores de Portugal,Organization,3,3,1.36550451827441E-13,0.193292381439238,0.0015973049194216,0.0002562270361949,7.97695747357637E-06
Confederația Patronală CONCORDIA,Organization,2,2,5.91054003571991E-14,0.199288040989485,2.08471824185263E-05,0.0009243012104973,2.8819254329518E-06
Confedratia Nationala a Sindicatelor libere din Romania - Fratia,Organization,2,2,3.28229537506619E-15,0.191418731067679,0.0013319890774319,0,7.89413975834302E-06
Conference of European Churches,Organization,3,3,1.89636773323534E-13,0.198035528767311,5.68969149080143E-05,0,2.08940687411811E-06
Conference of European Directors of Roads,Organization,1,2,0,0.17812598948157,7.78000492845063E-06,0.0030094056215972,7.58375280283308E-07
Conference of European National Librarians,Organization,1,1,0,0.183631224871621,5.47157996906202E-06,0.0001490405655417,3.07808973618752E-07
Conference of European Schools for Advanced Engineering Education and Research,Organization,3,3,3.76766012655045E-13,0.218955582346854,0.0005606979494513,0.000891295782929,4.45305928199792E-05
Conferencia de Rectores de las Universidades Españolas,Organization,2,2,3.07888000146128E-14,0.182529696192715,7.81092344136301E-06,0.0009274998598871,9.8533095830136E-07
Confindustria Dispositivi Medici,Organization,1,1,0,0.177873233028202,1.46437033765437E-06,0.000689974895053,1.70779424456E-07
Confindustria Toscana,Organization,2,2,1.8961118216703E-14,0.188706259664395,1.33150118776473E-05,0.0023799941255236,2.3215490173229E-06
Conféderation Européenne des Propriétaires Forestiers,Organization,26,29,8.70156554334347E-12,0.233595641033432,0.0006751265646383,0.0052252875191045,2.60912075459567E-05
Confédération Européenne de la Production de Maïs,Organization,1,1,0,0.161168603391773,7.01493245659129E-07,5.65942413408484E-05,2.22872957575294E-08
Confédération Européenne de l’Industrie de la Chaussure,Organization,4,4,3.76763414922126E-14,0.215160589184601,0.0024949628767648,0,3.91129246145112E-05
Confédération Européenne des Vignerons Indépendants,Organization,1,1,0,0.161168603391773,7.01493245659129E-07,5.65942389698851E-05,2.22872957575294E-08
Confédération Fiscale Européenne,Organization,1,1,0,0.178481610164901,3.45217190990133E-06,0.0011047513050215,4.00452229391737E-07
Confédération Française Démocratique du Travail,Organization,1,1,0,0.190630862942484,0.001323365147213,0.0031401825665746,0.0019853624563385
Confédération Générale des Entreprises du Maroc,Organization,3,3,2.34172655126027E-13,0.18687764841237,8.47978593726814E-06,0.0005318500151708,5.0531616406117E-07
Confédération Générale du Travail Force Ouvrière,Organization,1,1,0,0.228355031929112,0.0013243399598534,0,1.27902581890419E-05
Confédération Internationale des Négociants en Oeuvres d'Art,Organization,1,1,0,0.191076206807996,3.02675710772282E-05,0.0007275239488312,1.77171054525168E-06
Confédération des Associations Nationales de Tanneurs et Mégissiers de la Communauté Européenne,Organization,1,1,0,0.205180895448035,6.40129217120634E-05,0,1.96678701790055E-06
Confédération des Fabricants de Levure de l'Union Européenne,Organization,1,1,0,0.180721947550283,2.67016177495102E-06,0.0003970391574033,5.91641355988717E-07
Confédération des Petites et Moyennes Entreprises,Organization,5,5,5.63444641547674E-13,0.219138646879424,0.0010528335948147,0.0033748655417049,3.59956195854847E-05
Confédération générale des Scop,Organization,2,2,2.06275030013572E-13,0.178401540758158,0.0001707712277835,0.0001277598851333,8.13071066147165E-07
Conférence des Présidents d'Université / France Universités,Organization,1,1,0,0.176625544656053,2.23554168329658E-06,0.0007246137032357,2.01740126403541E-07
Conférence des Régions Périphériques Maritimes d'Europe (CRPM),Organization,5,7,1.09528932956935E-12,0.218308992645737,9.46708888508472E-05,0.0019034800349746,2.88509601013157E-06
ConocoPhillips,Organization,1,1,0,0.218321391047545,6.14829909870693E-05,0,1.3022754814597E-05
Conscience Consulting,Organization,2,2,2.87250448319482E-15,0.210802906365672,0.0001530519580658,6.1098324812522E-16,2.22944025245157E-06
Conseil Consultatif des eaux occidentales autrales,Organization,4,4,1.16946656476733E-13,0.187607265155397,1.46090068917356E-05,0,7.88499147289761E-07
Conseil Européen des Associations de Traducteurs Littéraires,Organization,1,1,0,0.136164259022026,1.06085167501257E-08,6.05886113058049E-06,1.85766662301442E-10
Conseil International du Notariat Belge /Internationale Raad van het Belgisch Notariaat,Organization,1,1,0,0.175176771704375,1.92359150652775E-06,0.000339034194602,6.38376907772558E-07
Conseil National des Greffiers des Tribunaux de Commerce,Organization,2,2,9.73729953971113E-14,0.195826222799555,0.0013340163516305,0.0003401301092007,0.0019893571494139
Conseil des Communes et Régions d'Europe,Organization,7,7,1.56268819174099E-12,0.210015934441156,3.22013737927178E-05,0.0014073874714897,2.29037072123261E-06
Conseil des Notariats de l'Union Européenne,Organization,3,3,9.77375013855102E-14,0.184129645152277,1.20833269973305E-05,0.0009880977314685,4.84045172624879E-06
Consejo General del Notariado,Organization,1,1,0,0.170655913580704,9.96072869893375E-07,0.0002736389989339,2.50553013625685E-07
Conselho Consultivo para as Regiões Ultraperiféricas,Organization,5,5,1.76742748441578E-13,0.187610317143996,1.5013109126767E-05,0,7.9655708305044E-07
Conservation International Europe,Organization,12,12,1.7481810897936E-12,0.236955382734567,0.0004328386674719,0.001658697933033,8.66489287081505E-05
Consorzio del Prosciutto di Parma,Organization,1,1,0,0.189055827411251,1.57534558081988E-05,0,2.80023213457121E-07
Constantia Flexibles International GmbH,Organization,1,1,0,0.191076206807996,3.02675710772282E-05,0.0007275240810763,1.77171054525168E-06
Construction Products Association,Organization,1,1,0,0.185820745216516,9.68906404833104E-06,0.0023744084610107,1.61513154654495E-06
Construction Products Europe,Organization,5,5,2.55357355997678E-13,0.227993871398211,0.0004617374518422,0,3.40739826480377E-05
Consumer Choice Center,Organization,1,1,0,0.180721947550283,2.67016177495102E-06,0.0003970392403547,5.91641355988717E-07
Continental AG,Organization,6,6,1.04239311439955E-12,0.217662102352619,0.0015580061906442,0.0008989688279466,0.0020074274310762
Coolbrook Oy,Organization,1,1,0,0.194367431552159,3.71869146516258E-05,1.3663875972015E-05,1.96678699908899E-06
Coop Danmark A/S,Organization,1,1,0,0.236043596172543,0.0006736820673019,0,3.15706395681742E-05
Cooperatie Kottervisserij Nederland (VisNed),Organization,1,1,0,0.19228043849777,3.11944738615774E-05,0,1.77171054525168E-06
Cooperativas Agro-alimentarias de España,Organization,3,3,3.48925834745524E-14,0.181538413103193,4.70953046758019E-06,0.0003728720376244,4.55725137624654E-07
Cooperatives Europe,Organization,5,5,2.50302245574497E-12,0.202550209443854,0.0014411423971093,0.005129308001429,1.3327625242967E-05
Cooperl,Organization,2,2,1.17406258735077E-13,0.186201774426621,1.31989849355677E-05,0.0009726148298649,8.6739937284043E-07
Coordination Rurale Union Nationale,Organization,1,1,0,0.176603906495257,1.42045847779417E-06,0.0004171828401091,2.84259387191242E-07
Copenhagen Business School,Organization,1,1,0,0.171414344850138,2.51977099889061E-06,0.000390434246203,2.13339649730647E-07
Copenhagen Economics,Organization,2,2,1.96730485576428E-14,0.201527291155167,2.64263277836066E-05,5.95026685387175E-05,1.27216403933872E-05
Copenhagen Infrastructure Partners P/S,Organization,6,6,7.06920199990957E-13,0.230652306523065,0.0003502301787099,0.0003504082681489,3.6826368536253E-05
Corbion,Organization,3,3,3.20218286721899E-13,0.241374258296096,0.0007153061558243,0.0017272840299851,3.43232418808221E-05
Corporate Diplomacy Ltd,Organization,4,4,1.3832687493221E-12,0.189602873841955,1.6681008931149E-05,0.0027598815233517,3.76331214398367E-06
Corporate Europe Observatory,Organization,12,12,3.22782673496112E-12,0.234856275901394,0.0005799172663072,0.0003405060502215,8.49447482926205E-05
Corteva Agriscience International SARL,Organization,8,9,5.70937604284181E-13,0.200476310505776,4.3569530341192E-05,0.0028860143089717,3.93952510938267E-06
Cosentino Group,Organization,1,1,0,0.171531625330012,1.77938022478369E-06,1.04966359917136E-09,1.96430569174999E-07
Cosmetics Consultants Europe,Organization,1,1,0,0.177788226588455,2.98996448769463E-06,0.001001896155087,7.06417302519258E-07
Cosmetics Europe,Organization,6,9,7.92835448662778E-13,0.242434753360872,0.0010450563532066,0.0199157855834794,7.16990112909527E-05
Costa Cruises Group,Organization,16,17,5.98619021550779E-12,0.229003465086031,0.0006675999035348,0.0151069231737137,7.93678901130226E-05
Council of Bars and Law Societies of Europe,Organization,3,5,9.88197565357508E-14,0.185078195838649,1.90062607174116E-05,0.0039190937135544,6.17934440052185E-06
"Council of European Employers of the Metal, Engineering and Technology-based Industries",Organization,14,14,2.0922876271484E-12,0.244963199762099,0.0123892350886376,0.0046640495269955,0.0001273552145937
Council of European Energy Regulators,Organization,1,1,0,0.180900541956534,4.39064007494602E-06,0.0009177933734023,7.18637183325294E-07
Counter Balance,Organization,1,1,0,0.155557653787271,7.37883319125211E-08,1.75773336000613E-52,2.61477201198241E-09
Counter Extremism Project,Organization,3,3,3.14250556582077E-13,0.223999456146996,0.000429594889074,0.0001960467216693,5.87310089180688E-05
Covestro AG,Organization,3,3,5.21823128633455E-14,0.23899820738392,0.0010019302403637,0,6.33931305871275E-05
Covington & Burling LLP,Organization,6,7,2.09721853524254E-12,0.202457757296467,3.4928923561859E-05,0.0058640182232392,1.39205253983419E-05
Coöperatie Koninklijke Avebe U.A.,Organization,1,1,0,0.18218943277593,3.09997284536325E-06,2.30933991282064E-71,5.91641356407641E-07
Coöperatie Koninklijke Cosun U.A.,Organization,2,2,1.28224778627369E-14,0.180095415824035,2.48041100578266E-06,3.90329853681338E-08,3.13185775853976E-07
Coöperatieve Vereniging Bionext UA,Organization,1,1,0,0.184894225913248,1.30503644330131E-05,0.0009625659902586,8.5918293859166E-07
Creative Commons,Organization,4,4,4.31047485691819E-13,0.208226128248878,0.0013699625811954,0.0038139762135767,0.0020001586927111
Creativity Works!,Organization,1,1,0,0.193610395279146,0.0013548160407728,3.81120019187861E-05,0.0019853624563385
Credit Suisse Group AG,Organization,4,4,1.00193489002478E-13,0.205104263927793,4.17808236856557E-05,2.4964595190389E-05,9.3783541084758E-06
Credo AI,Organization,1,1,0,0.181116459493204,2.79023056183381E-05,0.0004980253416737,3.59017674736942E-05
Crisis Action,Organization,1,1,0,0.173997993346359,1.34472584325937E-06,0.0002011898664224,2.83764098086087E-07
Cristina Rueda Catry,EU Member,47,49,2.18304154934058E-11,0.249851053458268,0.0015672662499979,0.0123072036044904,0.0000900643998331002
Critical Raw Materials Alliance,Organization,3,3,7.67632206923245E-14,0.203583565029348,3.96275949801638E-05,0.0040795317967373,2.61981087511116E-06
Croatian Employers' Association,Organization,2,2,7.70714110591807E-13,0.23707716185797,0.0004819881101195,0.0001856135757636,4.57598205722148E-06
Croix Rouge Française,Organization,1,1,0,0.187354295786661,0.0006668779778315,3.36690512759385E-78,2.46561723154373E-06
CropLife Europe,Organization,10,14,1.66588915718821E-12,0.198420550054627,5.42379674365899E-05,0.0043977418103401,5.35067127648313E-06
Crosshill Global Solutions SIA,Organization,1,1,0,0.178636430524253,3.80550970337727E-06,0.000664281191787,4.45685813358688E-07
Cruelty Free Europe,Organization,2,2,1.93418737830869E-14,0.183830268831345,6.31813758576782E-06,0.0003398744612333,4.97324096270077E-07
